latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.63,18.425,321.5,1.2,1.1,2018-09-22,0915,T,55,6.0NRT,306.3,10,D
-12.967,20.924,332.2,1.7,1.3,2018-09-22,0915,T,81,6.0NRT,311.4,38.4,D
-12.978,20.922,325.6,1.7,1.3,2018-09-22,0915,T,62,6.0NRT,309.4,20.8,D
-12.975,20.916,326.4,1.7,1.3,2018-09-22,0915,T,45,6.0NRT,310,21.3,D
-12.977,20.932,331.1,1.7,1.3,2018-09-22,0915,T,76,6.0NRT,310.4,33,D
-12.124,14.716,344.1,1.1,1,2018-09-22,0915,T,91,6.0NRT,301.5,43,D
-12.126,14.725,319.1,1.1,1,2018-09-22,0915,T,30,6.0NRT,300,5.9,D
-12.778,19.285,316.8,1.3,1.1,2018-09-22,0915,T,45,6.0NRT,306,8.1,D
-12.133,14.714,362.6,1.1,1,2018-09-22,0915,T,100,6.0NRT,304.4,89.3,D
-12.135,14.724,334.7,1.1,1,2018-09-22,0915,T,83,6.0NRT,302.2,26.4,D
-12.929,20.282,328.3,1.5,1.2,2018-09-22,0915,T,77,6.0NRT,308,34.4,D
-13.504,25.136,318.2,3.6,1.8,2018-09-22,0915,T,47,6.0NRT,300.6,48.7,D
-12.94,20.28,336.3,1.5,1.2,2018-09-22,0915,T,85,6.0NRT,306.6,54.5,D
-13.086,21.142,322.5,1.8,1.3,2018-09-22,0915,T,33,6.0NRT,308.4,19.5,D
-13.18,21.681,325.6,1.9,1.4,2018-09-22,0915,T,72,6.0NRT,310.2,20.5,D
-12.79,18.686,316.6,1.2,1.1,2018-09-22,0915,T,21,6.0NRT,304.4,8.9,D
-12.983,20.073,318.9,1.5,1.2,2018-09-22,0915,T,58,6.0NRT,306.7,13.9,D
-12.976,19.69,332.8,1.4,1.2,2018-09-22,0915,T,82,6.0NRT,307.9,35.1,D
-13.52,23.92,317.8,2.9,1.6,2018-09-22,0915,T,35,6.0NRT,303,30.7,D
-13.523,23.946,332,2.9,1.6,2018-09-22,0915,T,81,6.0NRT,304.3,107.2,D
-13.516,23.759,320.5,2.8,1.6,2018-09-22,0915,T,27,6.0NRT,306.1,36.8,D
-13.203,21.154,327,1.8,1.3,2018-09-22,0915,T,75,6.0NRT,306.5,39.2,D
-13.482,23.356,318.6,2.6,1.6,2018-09-22,0915,T,43,6.0NRT,303.7,29.1,D
-13.485,23.38,317.4,2.7,1.6,2018-09-22,0915,T,32,6.0NRT,303,23.5,D
-13.523,23.94,336.6,2.9,1.6,2018-09-22,0915,T,85,6.0NRT,304.7,140.4,D
-13.21,21.147,332.2,1.8,1.3,2018-09-22,0915,T,81,6.0NRT,307.8,55.1,D
-13.475,23.375,316.7,2.7,1.6,2018-09-22,0915,T,25,6.0NRT,302.7,22,D
-13.538,23.938,317.1,2.9,1.6,2018-09-22,0915,T,33,6.0NRT,302.6,28.9,D
-13.489,23.373,318.8,2.7,1.6,2018-09-22,0915,T,51,6.0NRT,303.3,29.5,D
-13.604,23.71,318.9,2.8,1.6,2018-09-22,0915,T,53,6.0NRT,302.1,34.2,D
-13.365,21.089,327.3,1.8,1.3,2018-09-22,0915,T,67,6.0NRT,309.8,28,D
-13.368,21.105,324,1.8,1.3,2018-09-22,0915,T,63,6.0NRT,309.6,18.9,D
-13.409,21.334,325.2,1.8,1.3,2018-09-22,0915,T,72,6.0NRT,305.3,29.2,D
-13.494,21.996,324,2.1,1.4,2018-09-22,0915,T,67,6.0NRT,309.9,20.6,D
-13.733,23.937,317.4,3,1.6,2018-09-22,0915,T,29,6.0NRT,303.3,24.3,D
-13.363,21.099,330,1.8,1.3,2018-09-22,0915,T,76,6.0NRT,310.1,31.9,D
-13.415,21.327,326.3,1.8,1.3,2018-09-22,0915,T,72,6.0NRT,305.7,30.9,D
-13.495,21.99,323.4,2.1,1.4,2018-09-22,0915,T,67,6.0NRT,309.8,18.2,D
-13.812,24.5,318.1,3.3,1.7,2018-09-22,0915,T,28,6.0NRT,300.9,29.7,D
-13.815,24.53,337.7,3.3,1.7,2018-09-22,0915,T,85,6.0NRT,302.4,165.1,D
-13.726,23.611,321.2,2.8,1.6,2018-09-22,0915,T,47,6.0NRT,303.4,39.3,D
-13.741,23.61,319.1,2.8,1.6,2018-09-22,0915,T,29,6.0NRT,302.9,30.5,D
-13.322,20.148,327.7,1.5,1.2,2018-09-22,0915,T,75,6.0NRT,306,30,D
-13.855,24.465,319.3,3.3,1.7,2018-09-22,0915,T,50,6.0NRT,301.8,37.5,D
-13.747,23.63,320.7,2.8,1.6,2018-09-22,0915,T,27,6.0NRT,304.3,33.3,D
-12.851,16.434,323.8,1,1,2018-09-22,0915,T,60,6.0NRT,309,7.3,D
-13.53,21.324,335.5,1.8,1.3,2018-09-22,0915,T,84,6.0NRT,310.9,51.1,D
-12.568,14.358,332.1,1.1,1,2018-09-22,0915,T,81,6.0NRT,305.3,17.3,D
-13.451,20.607,324.2,1.6,1.3,2018-09-22,0915,T,68,6.0NRT,307.3,22.3,D
-12.577,14.357,362.6,1.1,1,2018-09-22,0915,T,100,6.0NRT,309.3,86.7,D
-12.579,14.367,328.4,1.1,1,2018-09-22,0915,T,76,6.0NRT,309.8,13.8,D
-13.462,20.605,319.9,1.6,1.3,2018-09-22,0915,T,40,6.0NRT,305.4,14.3,D
-12.547,14.098,355.8,1.1,1,2018-09-22,0915,T,98,6.0NRT,307.6,69.8,D
-12.548,14.108,326.2,1.1,1,2018-09-22,0915,T,64,6.0NRT,309.1,10,D
-14.099,25.841,324.4,4.2,1.9,2018-09-22,0915,T,69,6.0NRT,302.5,101.3,D
-13.561,21.228,323.9,1.8,1.3,2018-09-22,0915,T,66,6.0NRT,309.8,16.5,D
-13.044,17.201,322.2,1,1,2018-09-22,0915,T,47,6.0NRT,307.7,7.3,D
-13.583,21.31,321.3,1.8,1.3,2018-09-22,0915,T,42,6.0NRT,307.9,13.1,D
-12.656,14.517,347.2,1.1,1,2018-09-22,0915,T,93,6.0NRT,303.3,48.2,D
-12.658,14.527,324.2,1.1,1,2018-09-22,0915,T,57,6.0NRT,302.1,9.7,D
-14.102,25.834,323.6,4.2,1.9,2018-09-22,0915,T,66,6.0NRT,302.5,94.6,D
-12.665,14.516,375.9,1.1,1,2018-09-22,0915,T,100,6.0NRT,305.6,136.1,D
-12.667,14.526,330.1,1.1,1,2018-09-22,0915,T,64,6.0NRT,303.7,17.3,D
-12.676,14.525,348.3,1.1,1,2018-09-22,0915,T,93,6.0NRT,306.2,50,D
-14.022,24.344,320,3.2,1.7,2018-09-22,0915,T,42,6.0NRT,303.9,37.4,D
-12.699,14.431,326.7,1.1,1,2018-09-22,0915,T,70,6.0NRT,303.9,13.5,D
-12.701,14.44,326,1.1,1,2018-09-22,0915,T,66,6.0NRT,303.7,12.4,D
-13.602,20.797,321.2,1.7,1.3,2018-09-22,0915,T,44,6.0NRT,307,16.7,D
-13.604,20.813,322.7,1.7,1.3,2018-09-22,0915,T,55,6.0NRT,304.8,22,D
-13.66,21.249,323.1,1.8,1.3,2018-09-22,0915,T,45,6.0NRT,309.7,15.5,D
-13.932,23.447,324.7,2.7,1.6,2018-09-22,0915,T,68,6.0NRT,305.1,44.4,D
-13.795,22.218,326.8,2.2,1.4,2018-09-22,0915,T,44,6.0NRT,311.2,30.7,D
-13.601,20.807,324.8,1.7,1.3,2018-09-22,0915,T,58,6.0NRT,306.3,26,D
-14.019,24.339,320,3.2,1.7,2018-09-22,0915,T,38,6.0NRT,304,36.4,D
-13.936,23.441,324.7,2.7,1.6,2018-09-22,0915,T,69,6.0NRT,305.1,45.3,D
-13.517,19.87,322.7,1.4,1.2,2018-09-22,0915,T,57,6.0NRT,308,15.7,D
-14.045,24.017,325.5,3,1.7,2018-09-22,0915,T,70,6.0NRT,304,66.1,D
-13.544,19.589,322.5,1.4,1.2,2018-09-22,0915,T,50,6.0NRT,309.4,12.3,D
-14.006,23.185,324.9,2.6,1.6,2018-09-22,0915,T,55,6.0NRT,307.4,31.5,D
-13.467,18.95,321.3,1.3,1.1,2018-09-22,0915,T,66,6.0NRT,306.5,11.7,D
-13.563,19.606,328.5,1.4,1.2,2018-09-22,0915,T,77,6.0NRT,308.8,23,D
-13.599,19.799,319,1.4,1.2,2018-09-22,0915,T,40,6.0NRT,305.8,12,D
-14.014,23.202,323.7,2.6,1.6,2018-09-22,0915,T,59,6.0NRT,306.5,32.3,D
-13.605,19.679,318.5,1.4,1.2,2018-09-22,0915,T,53,6.0NRT,306.4,10.7,D
-13.855,21.638,320.3,2,1.4,2018-09-22,0915,T,54,6.0NRT,305.6,23,D
-14.025,22.938,325.3,2.5,1.5,2018-09-22,0915,T,71,6.0NRT,307.7,35.3,D
-13.545,18.999,317.8,1.3,1.1,2018-09-22,0915,T,35,6.0NRT,304.9,9.2,D
-13.488,18.495,324.2,1.2,1.1,2018-09-22,0915,T,44,6.0NRT,308.4,13.7,D
-12.876,14.153,324.8,1.1,1,2018-09-22,0915,T,69,6.0NRT,303.6,12.3,D
-12.878,14.163,321.6,1.1,1,2018-09-22,0915,T,54,6.0NRT,304.9,7.8,D
-13.329,16.937,322.2,1,1,2018-09-22,0915,T,38,6.0NRT,309,6.6,D
-13.33,16.947,352.3,1,1,2018-09-22,0915,T,96,6.0NRT,309.3,56.6,D
-13.339,16.945,348.5,1,1,2018-09-22,0915,T,93,6.0NRT,306.2,47.4,D
-13.345,16.925,329.7,1,1,2018-09-22,0915,T,78,6.0NRT,306.9,14.7,D
-13.926,21.096,321.1,1.8,1.3,2018-09-22,0915,T,62,6.0NRT,306.5,25.1,D
-13.366,16.945,328.7,1,1,2018-09-22,0915,T,72,6.0NRT,306.7,17,D
-13.339,16.69,327.8,1,1,2018-09-22,0915,T,74,6.0NRT,310.1,13.1,D
-13.292,16.3,325.8,1,1,2018-09-22,0915,T,70,6.0NRT,309.7,11,D
-13.326,16.474,334.1,1,1,2018-09-22,0915,T,82,6.0NRT,307.7,21.9,D
-13.335,16.473,346.6,1,1,2018-09-22,0915,T,92,6.0NRT,307.6,43.5,D
-14.228,23.363,323.2,2.7,1.6,2018-09-22,0915,T,67,6.0NRT,307.4,29.8,D
-14.231,23.388,325.1,2.7,1.6,2018-09-22,0915,T,71,6.0NRT,306.3,38.6,D
-14.046,21.51,317.7,1.9,1.4,2018-09-22,0915,T,39,6.0NRT,304.5,20,D
-13.883,19.962,322.3,1.5,1.2,2018-09-22,0915,T,56,6.0NRT,306.6,14.4,D
-13.5,16.977,321.5,1,1,2018-09-22,0915,T,41,6.0NRT,307.8,9.7,D
-14.379,23.899,324.1,3,1.6,2018-09-22,0915,T,68,6.0NRT,303.4,46.5,D
-13.541,16.82,354.8,1,1,2018-09-22,0915,T,97,6.0NRT,309.7,62.3,D
-13.552,16.896,323.7,1,1,2018-09-22,0915,T,64,6.0NRT,309.1,8.9,D
-14.103,21.088,321.6,1.8,1.3,2018-09-22,0915,T,51,6.0NRT,305.8,20.3,D
-14.438,24.027,319.6,3.1,1.7,2018-09-22,0915,T,44,6.0NRT,302.1,32,D
-13.366,15.556,325.7,1,1,2018-09-22,0915,T,65,6.0NRT,309.7,10.4,D
-14.165,21.393,322.2,1.9,1.3,2018-09-22,0915,T,33,6.0NRT,307.2,18.3,D
-14.585,24.81,321.5,3.6,1.8,2018-09-22,0915,T,48,6.0NRT,301.3,55.7,D
-14.488,23.796,324,3,1.6,2018-09-22,0915,T,48,6.0NRT,303.9,50.3,D
-14.516,24.046,321.2,3.1,1.7,2018-09-22,0915,T,46,6.0NRT,301.3,37,D
-14.519,24.075,326.1,3.1,1.7,2018-09-22,0915,T,71,6.0NRT,301.8,61,D
-13.469,15.943,330.6,1,1,2018-09-22,0915,T,77,6.0NRT,311.2,15.5,D
-14.553,24.1,332.9,3.1,1.7,2018-09-22,0915,T,80,6.0NRT,303.2,103.6,D
-14.518,24.07,326.2,3.1,1.7,2018-09-22,0915,T,70,6.0NRT,302.1,60.7,D
-14.108,20.292,327.4,1.6,1.2,2018-09-22,0915,T,59,6.0NRT,306.8,27,D
-14.551,24.095,331.1,3.1,1.7,2018-09-22,0915,T,78,6.0NRT,302.9,92.1,D
-14.119,20.291,337.7,1.6,1.2,2018-09-22,0915,T,85,6.0NRT,308.7,52.4,D
-14.563,24.064,319.3,3.1,1.7,2018-09-22,0915,T,16,6.0NRT,300.6,25.5,D
-14.087,19.951,333.6,1.5,1.2,2018-09-22,0915,T,82,6.0NRT,310.6,38.4,D
-14.089,19.965,330.8,1.5,1.2,2018-09-22,0915,T,79,6.0NRT,311.2,31,D
-13.594,16.04,323.4,1,1,2018-09-22,0915,T,54,6.0NRT,309.1,5.7,D
-14.197,20.186,338.1,1.6,1.2,2018-09-22,0915,T,84,6.0NRT,315.1,42.6,D
-14.199,20.201,342.1,1.6,1.2,2018-09-22,0915,T,89,6.0NRT,315.1,54.6,D
-14.153,19.757,330.8,1.5,1.2,2018-09-22,0915,T,79,6.0NRT,308.5,32.1,D
-13.439,14.629,320,1,1,2018-09-22,0915,T,47,6.0NRT,304.1,6,D
-13.44,14.639,346.7,1,1,2018-09-22,0915,T,92,6.0NRT,305.4,45.6,D
-13.981,18.384,317.3,1.2,1.1,2018-09-22,0915,T,28,6.0NRT,306,7.9,D
-14.244,20.373,349,1.6,1.2,2018-09-22,0915,T,94,6.0NRT,309.7,98.6,D
-14.246,20.387,325,1.6,1.2,2018-09-22,0915,T,50,6.0NRT,308.4,22.7,D
-14.255,20.371,331.7,1.6,1.2,2018-09-22,0915,T,69,6.0NRT,307.4,37.3,D
-14.067,18.867,323.7,1.3,1.1,2018-09-22,0915,T,69,6.0NRT,307.4,16.4,D
-14.069,18.879,325,1.3,1.1,2018-09-22,0915,T,68,6.0NRT,308,17.7,D
-14.79,24.454,322.6,3.4,1.7,2018-09-22,0915,T,60,6.0NRT,303.3,44.6,D
-13.594,15.353,326,1,1,2018-09-22,0915,T,70,6.0NRT,308,11.5,D
-13.803,16.783,328.9,1,1,2018-09-22,0915,T,76,6.0NRT,306.8,16.4,D
-14.413,21.185,327.1,1.9,1.3,2018-09-22,0915,T,54,6.0NRT,309.5,28.1,D
-14.785,24.449,320.2,3.4,1.7,2018-09-22,0915,T,47,6.0NRT,302.5,35.1,D
-14.305,20.225,327.2,1.6,1.2,2018-09-22,0915,T,37,6.0NRT,309.6,19.2,D
-13.695,15.666,320.1,1,1,2018-09-22,0915,T,38,6.0NRT,306.8,5.6,D
-14.314,20.122,370,1.5,1.2,2018-09-22,0915,T,100,6.0NRT,310.5,200.5,D
-14.316,20.136,340.2,1.6,1.2,2018-09-22,0915,T,88,6.0NRT,308.2,62,D
-14.355,20.353,335.3,1.6,1.2,2018-09-22,0915,T,83,6.0NRT,310.9,47.4,D
-14.357,20.367,326.7,1.6,1.2,2018-09-22,0915,T,57,6.0NRT,308.3,23,D
-15.038,26.215,327.7,4.6,2,2018-09-22,0915,T,72,6.0NRT,302.1,141.8,D
-14.286,19.619,328.6,1.4,1.2,2018-09-22,0915,T,77,6.0NRT,309.1,27.7,D
-15.037,26.208,328.4,4.6,2,2018-09-22,0915,T,73,6.0NRT,301.9,150.7,D
-13.707,15.31,326.3,1,1,2018-09-22,0915,T,70,6.0NRT,305.7,13.3,D
-14.394,20.296,328.5,1.6,1.2,2018-09-22,0915,T,76,6.0NRT,309.3,31.1,D
-13.933,16.661,321.7,1,1,2018-09-22,0915,T,62,6.0NRT,307,8.8,D
-14.742,22.735,330.3,2.5,1.5,2018-09-22,0915,T,77,6.0NRT,310.6,43.7,D
-14.744,22.758,326.8,2.5,1.5,2018-09-22,0915,T,69,6.0NRT,309.6,30.5,D
-13.8,15.625,320.6,1,1,2018-09-22,0915,T,54,6.0NRT,305.9,6.2,D
-14.751,22.751,328.3,2.5,1.5,2018-09-22,0915,T,49,6.0NRT,310,32,D
-13.873,15.804,329.5,1,1,2018-09-22,0915,T,76,6.0NRT,309.1,14.4,D
-14.644,21.485,327.5,2,1.4,2018-09-22,0915,T,74,6.0NRT,308.8,40.7,D
-15.037,24.97,319.4,3.7,1.8,2018-09-22,0915,T,42,6.0NRT,302.7,34.9,D
-15.04,25.004,328.1,3.7,1.8,2018-09-22,0915,T,74,6.0NRT,303.8,98.8,D
-13.738,14.48,327.7,1,1,2018-09-22,0915,T,73,6.0NRT,308.5,13.5,D
-13.693,14.069,322.5,1.1,1,2018-09-22,0915,T,28,6.0NRT,303,9.8,D
-13.694,14.079,330.2,1.1,1,2018-09-22,0915,T,74,6.0NRT,302.9,19.7,D
-13.702,14.068,364.8,1.1,1,2018-09-22,0915,T,100,6.0NRT,305.9,98.1,D
-13.704,14.078,324.7,1.1,1,2018-09-22,0915,T,47,6.0NRT,303.2,11.6,D
-14.486,19.58,336.7,1.4,1.2,2018-09-22,0915,T,85,6.0NRT,308.1,48.7,D
-15.156,25.419,321,4,1.9,2018-09-22,0915,T,57,6.0NRT,302.2,61,D
-14.742,21.54,328.9,2,1.4,2018-09-22,0915,T,67,6.0NRT,310.8,43.9,D
-13.948,15.571,325.7,1,1,2018-09-22,0915,T,68,6.0NRT,309,10.4,D
-13.95,15.58,320.8,1,1,2018-09-22,0915,T,44,6.0NRT,307.1,5.5,D
-14.018,15.982,329.1,1,1,2018-09-22,0915,T,75,6.0NRT,308.3,13.7,D
-14.165,16.934,320.8,1,1,2018-09-22,0915,T,46,6.0NRT,308.5,6.8,D
-14.166,16.944,321.7,1,1,2018-09-22,0915,T,58,6.0NRT,307.9,8.1,D
-14.751,21.212,320.9,1.9,1.3,2018-09-22,0915,T,59,6.0NRT,307,23.7,D
-15.224,25.263,319,3.9,1.8,2018-09-22,0915,T,41,6.0NRT,301.7,48.8,D
-14.269,17.421,323.7,1.1,1,2018-09-22,0915,T,36,6.0NRT,310.4,10.7,D
-14.755,21.205,325.8,1.9,1.3,2018-09-22,0915,T,71,6.0NRT,308,37.5,D
-14.278,17.419,325.8,1.1,1,2018-09-22,0915,T,54,6.0NRT,308.5,12.5,D
-15.234,25.294,320.8,3.9,1.8,2018-09-22,0915,T,57,6.0NRT,301.7,60.2,D
-15.241,25.367,322.4,4,1.9,2018-09-22,0915,T,60,6.0NRT,300.5,68.6,D
-14.839,21.284,330,1.9,1.4,2018-09-22,0915,T,78,6.0NRT,307.8,44,D
-15.042,22.966,322.3,2.6,1.5,2018-09-22,0915,T,0,6.0NRT,303.1,36.5,D
-15.044,22.99,329.5,2.6,1.6,2018-09-22,0915,T,72,6.0NRT,304.7,64,D
-15.049,22.983,324.1,2.6,1.6,2018-09-22,0915,T,0,6.0NRT,303.9,40.4,D
-14.511,18.454,330.9,1.2,1.1,2018-09-22,0915,T,69,6.0NRT,310,22.8,D
-14.386,17.398,320.6,1.1,1,2018-09-22,0915,T,43,6.0NRT,309.6,6,D
-14.399,17.488,324.2,1.1,1,2018-09-22,0915,T,43,6.0NRT,312.9,10.1,D
-14.561,18.679,327.6,1.3,1.1,2018-09-22,0915,T,75,6.0NRT,310.7,17.4,D
-14.699,19.729,322,1.5,1.2,2018-09-22,0915,T,64,6.0NRT,308.7,16.5,D
-14.057,15.004,324.3,1,1,2018-09-22,0915,T,63,6.0NRT,308.7,7.7,D
-14.301,16.601,330.1,1,1,2018-09-22,0915,T,77,6.0NRT,309.9,15.8,D
-14.473,17.43,332.4,1.1,1,2018-09-22,0915,T,80,6.0NRT,311.9,21,D
-14.651,18.744,326.9,1.3,1.1,2018-09-22,0915,T,73,6.0NRT,311.8,16.4,D
-14.653,18.756,325.2,1.3,1.1,2018-09-22,0915,T,70,6.0NRT,310.5,13.3,D
-14.864,20.311,319.4,1.6,1.3,2018-09-22,0915,T,21,6.0NRT,307.6,12.4,D
-14.39,16.515,327.9,1,1,2018-09-22,0915,T,73,6.0NRT,312.1,10.7,D
-14.391,16.524,325.9,1,1,2018-09-22,0915,T,69,6.0NRT,312.7,7.9,D
-14.255,15.339,322.2,1,1,2018-09-22,0915,T,51,6.0NRT,307.4,6.8,D
-14.606,17.801,319.9,1.1,1.1,2018-09-22,0915,T,41,6.0NRT,307.7,7.1,D
-14.633,17.925,361.5,1.1,1.1,2018-09-22,0915,T,100,6.0NRT,312.9,94.2,D
-14.87,19.639,333.4,1.5,1.2,2018-09-22,0915,T,47,6.0NRT,314.3,30.5,D
-14.472,16.641,323,1,1,2018-09-22,0915,T,49,6.0NRT,309.6,8.3,D
-14.883,19.651,387.2,1.5,1.2,2018-09-22,0915,T,100,6.0NRT,314.3,294.5,D
-14.48,16.63,354.3,1,1,2018-09-22,0915,T,96,6.0NRT,311.3,62.1,D
-14.481,16.639,333.3,1,1,2018-09-22,0915,T,80,6.0NRT,309.4,21.3,D
-15.264,22.659,321.6,2.5,1.5,2018-09-22,0915,T,59,6.0NRT,306.5,22.5,D
-14.29,15.145,346,1,1,2018-09-22,0915,T,91,6.0NRT,310.7,39.8,D
-14.291,15.155,323.5,1,1,2018-09-22,0915,T,51,6.0NRT,309.1,6.3,D
-15.202,21.807,324.6,2.1,1.4,2018-09-22,0915,T,68,6.0NRT,309.9,19.6,D
-15.205,21.827,336.6,2.1,1.4,2018-09-22,0915,T,84,6.0NRT,310.9,66.1,D
-14.42,15.957,335.7,1,1,2018-09-22,0915,T,82,6.0NRT,310,24,D
-14.429,15.956,326.6,1,1,2018-09-22,0915,T,67,6.0NRT,310.2,12.2,D
-14.465,16.205,329,1,1,2018-09-22,0915,T,72,6.0NRT,312.3,12,D
-14.552,16.817,326.9,1,1,2018-09-22,0915,T,69,6.0NRT,311.2,11.5,D
-14.249,14.688,325.5,1,1,2018-09-22,0915,T,65,6.0NRT,309.1,9.5,D
-15.204,21.821,338.7,2.1,1.4,2018-09-22,0915,T,86,6.0NRT,310.9,75.9,D
-14.623,17.053,331.1,1.1,1,2018-09-22,0915,T,77,6.0NRT,310.5,18,D
-15.648,25.492,336.8,4.1,1.9,2018-09-22,0915,T,84,6.0NRT,302,221.7,D
-14.632,17.052,332.3,1.1,1,2018-09-22,0915,T,78,6.0NRT,311.4,19.4,D
-14.365,15.033,332.3,1,1,2018-09-22,0915,T,78,6.0NRT,309.5,17.2,D
-15.651,25.485,333.8,4.1,1.9,2018-09-22,0915,T,81,6.0NRT,301.2,186.7,D
-14.96,19.165,338.1,1.4,1.2,2018-09-22,0915,T,86,6.0NRT,307.9,48.5,D
-15.483,23.235,324.2,2.8,1.6,2018-09-22,0915,T,65,6.0NRT,307.4,36.9,D
-14.816,17.706,328.3,1.1,1.1,2018-09-22,0915,T,72,6.0NRT,313.9,11.4,D
-14.817,17.716,326.2,1.1,1.1,2018-09-22,0915,T,68,6.0NRT,314,8.7,D
-15.141,20.15,323.5,1.6,1.2,2018-09-22,0915,T,56,6.0NRT,309,20.6,D
-15.225,20.822,329.7,1.8,1.3,2018-09-22,0915,T,59,6.0NRT,312,35.2,D
-14.815,17.632,327.3,1.1,1.1,2018-09-22,0915,T,58,6.0NRT,314.8,9,D
-14.816,17.643,337.4,1.1,1.1,2018-09-22,0915,T,84,6.0NRT,316.6,24.7,D
-15.266,20.954,328.9,1.8,1.3,2018-09-22,0915,T,53,6.0NRT,311.4,30.9,D
-14.661,16.418,327.4,1,1,2018-09-22,0915,T,63,6.0NRT,310.8,9.4,D
-14.691,16.625,327.1,1,1,2018-09-22,0915,T,68,6.0NRT,313.6,9.6,D
-14.839,17.487,321.3,1.1,1,2018-09-22,0915,T,39,6.0NRT,309.4,9,D
-14.84,17.497,347,1.1,1,2018-09-22,0915,T,92,6.0NRT,312.1,52,D
-15.392,21.867,325.5,2.2,1.4,2018-09-22,0915,T,68,6.0NRT,311.3,20.9,D
-14.82,17.284,325.6,1.1,1,2018-09-22,0915,T,48,6.0NRT,309.7,10.3,D
-15.092,19.31,324.3,1.4,1.2,2018-09-22,0915,T,48,6.0NRT,310.4,12.3,D
-15.271,20.743,327.8,1.8,1.3,2018-09-22,0915,T,72,6.0NRT,310.4,31.9,D
-14.829,17.283,328.2,1.1,1,2018-09-22,0915,T,59,6.0NRT,308.6,14.1,D
-15.316,20.822,330.2,1.8,1.3,2018-09-22,0915,T,74,6.0NRT,309.2,36.2,D
-15.875,25.456,322.5,4.1,1.9,2018-09-22,0915,T,43,6.0NRT,300.8,71.8,D
-15.325,20.605,349.8,1.7,1.3,2018-09-22,0915,T,94,6.0NRT,313.8,97.1,D
-15.327,20.621,342.6,1.7,1.3,2018-09-22,0915,T,89,6.0NRT,311.8,67.3,D
-14.886,17.238,366.9,1.1,1,2018-09-22,0915,T,100,6.0NRT,311.6,106.3,D
-14.888,17.248,335.5,1.1,1,2018-09-22,0915,T,82,6.0NRT,309.1,28.4,D
-15.334,20.613,366.1,1.7,1.3,2018-09-22,0915,T,100,6.0NRT,310.4,198,D
-15.352,20.76,322.8,1.8,1.3,2018-09-22,0915,T,35,6.0NRT,309,19.2,D
-15.862,25.451,321.7,4.1,1.9,2018-09-22,0915,T,40,6.0NRT,304.4,61.1,D
-15.865,25.489,324.7,4.2,1.9,2018-09-22,0915,T,54,6.0NRT,303.6,89.6,D
-15.358,20.71,324.6,1.8,1.3,2018-09-22,0915,T,60,6.0NRT,309.2,20.8,D
-14.85,16.775,326.5,1,1,2018-09-22,0915,T,63,6.0NRT,314.4,8,D
-14.858,16.764,335.5,1,1,2018-09-22,0915,T,81,6.0NRT,314.4,20.4,D
-14.859,16.773,335.3,1,1,2018-09-22,0915,T,81,6.0NRT,313.4,20.1,D
-14.86,16.783,325.1,1,1,2018-09-22,0915,T,26,6.0NRT,312.4,6.1,D
-15.162,18.752,322.1,1.3,1.1,2018-09-22,0915,T,58,6.0NRT,311.7,16.3,D
-15.691,22.97,321.7,2.7,1.6,2018-09-22,0915,T,57,6.0NRT,308.2,24.3,D
-14.93,16.955,322.6,1.1,1,2018-09-22,0915,T,21,6.0NRT,311.4,6.8,D
-14.994,17.421,327.3,1.1,1,2018-09-22,0915,T,53,6.0NRT,311.7,14.4,D
-15.004,17.215,323.8,1.1,1,2018-09-22,0915,T,52,6.0NRT,310,10.5,D
-15.042,17.487,333.9,1.1,1,2018-09-22,0915,T,80,6.0NRT,313.9,22.9,D
-15.111,17.71,331.9,1.1,1.1,2018-09-22,0915,T,78,6.0NRT,312.1,17.4,D
-15.559,20.961,321.9,1.9,1.3,2018-09-22,0915,T,52,6.0NRT,310.1,17.7,D
-15.587,21.099,327.3,1.9,1.3,2018-09-22,0915,T,66,6.0NRT,313,29,D
-15.492,20.216,326,1.6,1.3,2018-09-22,0915,T,67,6.0NRT,311.1,21.6,D
-15.514,20.401,325.2,1.7,1.3,2018-09-22,0915,T,65,6.0NRT,310.9,22.8,D
-15.599,21.098,332,1.9,1.3,2018-09-22,0915,T,71,6.0NRT,311.8,44.6,D
-15.526,20.399,322.7,1.7,1.3,2018-09-22,0915,T,49,6.0NRT,309.3,16.5,D
-15.295,18.459,329.4,1.2,1.1,2018-09-22,0915,T,75,6.0NRT,310.7,22.2,D
-15.443,19.568,351.2,1.5,1.2,2018-09-22,0915,T,95,6.0NRT,314.2,83.5,D
-15.444,19.581,331.2,1.5,1.2,2018-09-22,0915,T,59,6.0NRT,310.2,24.4,D
-15.452,19.553,327.6,1.5,1.2,2018-09-22,0915,T,55,6.0NRT,313.2,15.3,D
-15.61,20.626,327,1.8,1.3,2018-09-22,0915,T,57,6.0NRT,310.2,28.6,D
-15.885,22.905,322.8,2.6,1.6,2018-09-22,0915,T,58,6.0NRT,308.3,30.1,D
-15.103,16.553,328.8,1,1,2018-09-22,0915,T,71,6.0NRT,313.6,11.8,D
-15.113,16.552,335.1,1,1,2018-09-22,0915,T,81,6.0NRT,312.5,19.7,D
-15.539,19.689,321.5,1.5,1.2,2018-09-22,0915,T,19,6.0NRT,309.9,11.9,D
